6200000,366142756,335947,9,12,0,3,98,0.2268,0.2268,0.4790,0.2253,0.4474,0.2315,0.2215,0.2365,0.2273,0.9741,0.9888,0.4675,0.2275,0.2365,0.2208,0.8458,6.4830
6400000,374064389,339236,14,12,0,0,23,0.4475,0.4498,0.7052,0.4435,0.6564,0.4597,0.4353,0.4639,0.2311,1.4324,1.4565,0.6861,0.4519,0.2311,0.4416,1.2431,10.2351
6600000,381598630,341704,23,12,6,4,24,0.2299,0.6889,0.2404,0.2291,0.2277,0.2381,0.2256,0.2401,0.4721,1.9693,2.0003,0.9371,0.6930,0.4727,0.2256,0.4276,9.5177
6800000,388833429,344124,22,14,4,7,41,0.4662,0.9373,0.2436,0.4601,0.2272,0.4839,0.2281,0.4839,0.7159,2.5206,2.5590,0.2373,0.9420,0.7219,0.4633,0.8680,12.5581
7000000,396197703,346643,20,17,11,13,55,0.3475,0.5808,0.2449,0.3419,0.2276,0.1219,0.2257,0.3602,0.4736,1.4983,1.5219,0.2365,0.1179,0.4769,0.3458,0.6473,7.7687
7200000,403433258,348912,21,18,3,10,47,0.2307,0.2354,0.7346,0.2294,0.6774,0.2461,0.6724,0.9498,1.1704,3.4718,3.5269,0.7066,0.4684,1.1824,0.9161,0.4355,15.8538
7400000,410384515,351064,22,18,2,6,61,0.2335,0.2381,0.2467,0.2330,0.9228,0.4914,0.2335,1.2065,0.2355,4.0376,4.1009,0.9551,0.2350,0.2424,0.2376,0.4381,14.2877
7600000,417539235,353224,26,21,5,4,254,0.2318,0.2365,0.2486,0.4556,0.2258,0.2434,0.2274,1.4299,0.2410,4.4678,4.5389,1.1736,0.2359,0.4752,0.4616,0.4384,15.3313
7800000,424283864,355109,32,22,8,14,403,0.2341,0.2385,0.1248,0.3443,0.2279,0.2423,0.2308,0.8369,0.2407,2.4968,2.5362,0.1221,0.2379,0.3555,0.3529,0.4412,9.2628
8000000,430968579,357132,37,26,8,15,774,0.0794,0.2391,0.0818,0.0781,0.0774,0.2454,0.0774,0.0829,0.0808,1.8425,1.8716,0.0813,0.0790,0.0803,0.0792,0.4423,5.5186
8200000,437834783,358909,43,27,5,15,555,0.1211,0.0624,0.1266,0.1202,0.1186,0.0650,0.1189,0.0645,0.0640,0.1348,1.5206,0.1249,0.1209,0.0623,0.0628,0.1163,3.0039
8400000,444041086,360469,47,31,12,13,369,0.2382,0.4983,0.2516,0.2375,0.7350,0.5247,0.2364,0.2534,0.5125,0.5311,6.8531,0.7640,0.2479,0.2492,0.5042,0.4503,13.0874
8600000,450093574,361930,43,31,10,15,586,0.4749,0.2461,0.2536,0.4705,0.2418,0.2539,0.2446,0.2521,0.2559,1.0445,0.5391,0.9947,0.2472,0.2479,0.7346,0.8882,7.3895
8800000,456113800,363255,53,31,12,15,718,0.7183,0.4965,0.5172,0.2381,0.4839,0.2526,0.4847,0.2566,0.5061,1.5849,1.0839,1.2590,0.5007,0.4975,0.2446,1.3498,10.4743
9000000,462235865,364664,69,31,24,10,1009,0.2450,0.2481,0.7670,0.2423,0.2372,0.4992,0.2409,0.5047,0.2499,2.0915,1.6072,1.4873,0.2465,0.2453,0.2411,1.7824,10.9357
9200000,468323668,366098,80,31,17,17,1145,0.2437,0.2433,1.0443,0.4867,0.4792,0.2507,0.4811,0.7672,0.5098,2.6762,2.1861,1.7746,0.5000,0.4944,0.2429,2.2833,14.6634
9400000,474255351,367533,83,31,27,38,1953,0.4887,0.4917,1.2993,0.7293,0.2441,0.4978,0.2385,1.0207,0.2515,0.5427,2.7351,2.0275,0.2458,0.7384,0.4896,0.4571,12.4978
9600000,480109975,368748,84,33,31,21,1841,0.2417,0.2467,0.2561,0.9353,0.4749,0.2562,0.2373,0.2595,0.4909,1.0675,3.1582,0.2459,0.2466,0.2477,0.2409,0.8964,9.5019
9800000,485661296,369844,93,34,32,14,1410,0.2448,0.2483,0.2551,0.1184,0.3615,0.1274,0.1168,0.2562,0.3748,0.8092,1.8813,0.2508,0.2483,0.2476,0.2440,0.2256,6.0101
10000000,491192117,370823,104,36,43,24,2489,0.2493,0.2522,0.2563,0.2494,0.2503,0.2600,0.2435,0.2574,0.2574,2.1274,4.2177,0.7415,0.2561,0.7360,0.7253,0.9047,11.9847
10200000,496390266,371531,118,41,36,34,2738,0.5079,0.5139,0.5270,0.5022,0.5021,0.5259,0.2459,0.5259,0.5254,2.7645,4.9448,1.0268,0.5187,0.2543,1.0051,0.4670,15.3572
10400000,501953500,372750,102,44,20,25,1644,0.7410,0.7414,0.7743,0.7355,0.7297,0.2581,0.4759,0.2635,0.2559,3.2168,5.3177,1.2461,0.2547,0.4932,1.2093,0.9149,17.6281
10600000,507038107,373488,127,49,26,41,2538,0.2502,0.2588,0.2712,0.2463,0.9902,0.5217,0.2408,0.2634,0.5206,3.8573,6.0191,1.5431,0.5129,0.7596,0.2536,0.4681,16.9768
10800000,512165074,374112,129,54,20,40,2192,0.1268,0.1282,0.1318,0.1258,0.1244,0.1327,0.1273,0.1349,0.3904,2.1865,3.2562,0.1327,0.1319,0.5070,0.1292,0.2385,8.0044
11000000,517481533,374918,155,55,37,48,2580,0.0819,0.1716,0.1759,0.1651,0.1649,0.1754,0.1658,0.1771,0.3452,1.6396,2.3549,0.0875,0.0848,0.0838,0.1681,0.1567,6.1984
11200000,522509969,375821,167,60,37,52,2890,0.5064,0.2562,0.8087,0.7521,0.2465,0.7983,0.2466,0.7964,1.3224,5.5833,7.7866,0.2626,0.5196,0.2563,0.7689,0.9511,21.8620
11400000,527642248,376430,182,63,37,63,3104,0.1264,0.1290,0.1317,0.1229,0.1241,0.1330,0.2450,0.1312,0.1316,0.2893,0.2936,0.1320,0.1276,0.1281,0.1297,0.2374,2.6127
11600000,532213006,377132,190,63,36,68,3315,0.0826,0.0842,0.1772,0.1637,0.1641,0.1751,0.2485,0.1741,0.0833,0.1845,0.1868,0.0847,0.0823,0.1694,0.0823,0.1529,2.2960
11800000,537011950,377692,201,69,48,84,2877,0.2562,0.5155,0.8075,0.7477,0.2469,0.8022,0.2468,0.2653,0.2576,1.1116,1.1249,0.2579,0.5093,0.2624,0.2476,0.9380,8.5973
12000000,541854782,378276,200,74,49,85,3116,0.1302,0.3848,0.1358,0.1266,0.1272,0.1349,0.1281,0.1349,0.1302,0.8302,0.8403,0.1344,0.1340,0.1331,0.1298,0.2426,3.8771
12200000,546743899,379211,201,75,57,93,2590,0.2530,1.0224,0.2678,0.2472,0.2494,0.2670,0.4993,0.5223,0.2570,2.2051,2.2335,0.5225,0.2579,0.5175,0.5061,0.9547,10.7827
12400000,551371005,379570,219,80,51,72,2878,0.5035,0.2536,0.5343,0.4921,0.2478,0.5250,0.7356,0.2654,0.5136,2.7324,2.7667,0.7744,0.5116,0.2566,0.7486,1.4097,13.2709
12600000,555889077,380096,215,82,53,60,2579,0.2585,0.5241,0.2655,0.2506,0.5072,0.8130,0.2420,0.5374,0.2586,3.4174,3.4604,1.0661,0.8000,0.5222,0.2521,1.9437,15.1186
12800000,560096401,380777,199,83,37,69,2046,0.1270,0.3913,0.2684,0.1225,0.1276,0.1352,0.2467,0.4036,0.1307,1.9995,2.0248,0.1325,0.5344,0.3943,0.2561,1.2155,8.5101
13000000,564579882,381182,213,85,38,62,2302,0.0894,0.3473,0.2705,0.1671,0.0871,0.0918,0.0864,0.3568,0.1757,1.5014,1.5198,0.1775,0.4414,0.3491,0.2581,0.9595,6.8789
13200000,568585662,381603,232,91,27,69,2900,0.5292,1.3107,1.0820,0.7547,0.2467,0.5448,0.5168,1.3410,0.7943,5.1166,5.1797,0.8045,0.2643,1.3133,0.2655,0.4800,20.5441
13400000,572777261,381961,249,98,61,75,4302,0.2585,0.2656,0.2696,0.9685,0.2516,0.2688,0.7452,1.5444,1.0218,0.5814,0.5898,1.0278,0.2675,1.5087,0.5142,0.4802,10.5637
13600000,577440960,382431,256,104,32,62,3973,0.2550,0.2624,0.1323,0.1217,0.2524,0.2687,0.5035,0.9164,0.6481,0.5728,0.5822,0.1292,0.2646,0.8969,0.1265,0.4795,6.4123
13800000,581705500,382955,260,108,55,85,3625,0.2531,0.2595,0.2714,0.2566,0.2530,0.8139,0.2529,0.2677,0.2614,1.7461,1.7706,0.2677,0.2651,0.2585,0.2587,1.4584,8.9143
14000000,585796537,383414,292,111,79,105,5254,0.2596,0.2638,0.5326,0.5043,0.5022,1.0631,0.5022,0.2772,0.5117,2.2739,2.3050,0.5296,0.5189,0.5123,0.5094,1.8928,12.9586
14200000,590108256,383780,286,113,74,103,3798,0.5134,0.2593,0.2705,0.2520,0.7453,1.3199,0.2536,0.5478,0.7702,2.8374,2.8730,0.2652,0.7757,0.7672,0.2568,0.4818,13.1889
14400000,593746089,384078,306,115,84,93,4175,0.7811,0.2675,0.2744,0.5083,1.0141,0.2707,0.5156,0.8367,0.2733,3.4850,3.5294,0.5411,1.0532,0.2659,0.5273,0.9759,15.1195
14600000,597610771,384423,303,116,76,96,3906,0.2592,0.2640,0.2757,0.2557,0.2567,0.2735,0.2579,0.2707,0.5495,4.0511,4.1016,0.2737,1.3050,0.2607,0.2641,0.4848,13.4040
14800000,601553299,384630,300,120,70,93,4109,0.2586,0.2638,0.2744,0.2505,0.2524,0.5425,0.5100,0.2796,0.8202,4.6275,4.6862,0.2715,1.5609,0.5180,0.5255,0.9676,16.6093
15000000,605231079,384903,300,122,61,75,4818,0.5283,0.2674,0.5574,0.2547,0.2555,0.2774,0.7766,0.2680,1.1187,5.3547,5.4247,0.5523,0.2671,0.2722,0.2604,0.4842,16.9192
15200000,609060520,385283,293,124,80,84,3715,0.7909,0.2635,0.2739,0.2547,0.5125,0.2716,1.0446,0.5448,1.3944,5.9746,6.0536,0.2701,0.5318,0.5356,0.5243,0.4825,19.7233
15400000,612877567,385699,304,126,53,58,4236,0.2609,0.2703,0.2773,0.2538,0.2583,0.2674,0.2544,0.2735,0.2638,6.4458,6.5326,0.2704,0.7907,0.2688,0.7757,0.4839,17.9476
15600000,616595556,386088,307,129,82,81,4531,0.2583,0.2663,0.2704,0.2575,0.5242,0.5507,0.5181,0.5518,0.2726,7.2482,7.3470,0.2694,0.2645,0.2627,0.2689,0.4866,19.6173
15800000,620142386,386498,307,130,90,97,4941,0.2593,0.1403,0.1431,0.2560,0.3914,0.4091,0.3840,0.4119,0.1411,3.8402,3.8924,0.1400,0.2718,0.2672,0.2671,0.2503,11.4652
16000000,623948897,386865,316,133,87,82,4942,0.2588,0.2686,0.5652,0.7730,1.0531,1.0976,1.0322,1.1083,0.5509,8.3427,0.5693,0.5516,0.2704,0.8020,0.2571,0.4839,17.9844
16200000,627524607,387222,359,137,82,87,4701,0.5158,0.2668,0.2774,1.0214,0.2548,1.3656,1.2753,1.3753,0.8127,8.8964,1.1600,0.8194,0.2701,1.0588,0.5164,0.4842,20.3703
16400000,630670597,387517,373,137,102,92,4794,0.2618,0.5361,0.5556,0.2616,0.5154,0.2793,1.5312,1.6515,1.0832,9.5235,1.7855,1.0954,0.5416,1.3253,0.7837,0.9736,22.7042
16600000,634194543,387684,372,138,91,113,5622,0.5221,0.2667,0.8233,0.5182,0.7685,0.5512,0.2506,1.9105,1.3375,10.0309,2.3676,1.3589,0.2618,0.2679,1.0393,1.4516,23.7267
16800000,637671950,387950,389,140,98,103,4995,0.7854,0.5340,1.0976,0.7749,1.0297,0.8236,0.5083,0.2743,1.6134,10.6499,2.9685,1.6334,0.5269,0.5374,1.3060,1.9433,27.0065
17000000,640885913,388066,392,145,110,110,4965,1.0664,0.2696,0.2773,1.0522,1.3097,0.2694,0.7804,0.5512,0.2583,0.6131,3.6641,0.2777,0.2726,0.2624,1.5991,0.4873,13.0109
17200000,644139556,388387,397,146,107,94,4338,0.6566,0.1378,0.2780,0.6497,0.7739,0.1399,0.5164,0.4103,0.2619,0.3039,2.1100,0.2751,0.2710,0.2650,0.1307,0.2469,7.4273
17400000,647144168,388506,393,148,103,71,3409,1.5739,0.2710,0.2762,1.5589,0.2561,0.2725,0.2534,0.2764,0.7939,0.6051,4.8203,0.2727,0.8037,0.7927,0.5299,0.9816,14.3383
17600000,650174849,388632,396,150,115,86,4473,1.7779,0.2731,0.2799,1.7613,0.2615,0.5356,0.2539,0.2767,1.0430,1.1899,5.2544,0.2672,0.2683,0.2692,0.7729,1.4360,15.9208
17800000,653361512,388824,393,154,85,80,4741,1.0261,0.1335,0.1357,1.0168,0.2601,0.1389,0.1296,0.2743,0.6599,0.9008,2.9540,0.1328,0.2690,0.1348,0.5197,0.2426,8.9287
18000000,656439482,389023,390,157,118,95,5881,2.3928,0.5498,0.2782,2.3730,0.2596,0.5662,0.5326,0.2868,1.6485,2.4888,6.7650,0.5443,0.8305,0.5527,1.3465,0.9928,22.4081
18200000,659302229,389196,386,163,111,91,4319,2.6803,0.2677,0.5588,2.6562,0.2571,0.8517,0.7980,0.5667,1.9516,3.1334,7.4697,0.8277,1.1099,0.8333,1.6304,0.4921,26.0845
18400000,662079575,389383,387,167,131,96,4987,2.8771,0.5370,0.8229,2.8560,0.2567,1.1069,1.0405,0.8373,2.1801,3.6602,7.8901,1.0836,1.3526,1.0864,1.8490,0.4924,29.9289
18600000,664925531,389614,390,169,93,76,5222,1.5572,0.1412,0.1409,0.1346,0.2571,0.6879,0.1310,0.1409,0.1398,2.1206,0.3146,0.1405,0.1412,0.1387,1.0487,0.2480,7.4830
18800000,667590219,389669,412,172,116,90,5972,3.2830,0.2760,0.2772,0.5256,0.7615,0.2829,0.2611,0.5595,0.5484,4.7253,1.2272,0.5463,0.2673,0.5410,0.2784,0.4934,14.8542
19000000,670611631,389745,420,173,111,112,6859,3.5554,0.5547,0.5537,0.7880,1.0327,0.2840,0.5168,0.2869,0.2742,5.3450,1.8449,0.2804,0.5444,0.8147,0.5509,0.9860,18.2126
19200000,673412105,390048,432,176,94,104,6589,0.2604,0.8485,0.2784,0.2550,1.3179,0.5749,0.2614,0.5741,0.2765,6.0886,2.5019,0.2757,0.2606,1.1054,0.2666,0.4895,15.6353
19400000,676071812,390240,477,179,108,129,7503,0.1354,0.5547,0.1436,0.1331,0.1350,0.4299,0.2621,0.1410,0.1432,3.3022,1.5398,0.1436,0.2693,0.1371,0.2703,0.4902,8.2305
19600000,678547949,390320,501,181,121,143,6825,0.1767,0.4625,0.1905,0.1748,0.0860,0.3844,0.2649,0.1897,0.0923,2.4176,1.2385,0.0934,0.0912,0.1834,0.2728,0.4915,6.8100
19800000,681020897,390410,507,183,128,135,5408,0.1988,0.0695,0.2140,0.1969,0.0677,0.3574,0.2647,0.0736,0.1380,1.9626,1.0820,0.1421,0.0687,0.2060,0.2728,0.4919,5.8067
20000000,683783307,390658,524,187,142,127,7143,1.0357,0.2683,0.2747,0.2670,0.5274,0.2867,0.2606,0.5647,0.2785,8.2352,4.8167,0.2832,0.2767,1.0678,1.3335,2.4065,22.1833
20200000,686181232,390688,513,192,113,154,7060,1.3315,0.2794,0.2798,0.2659,0.2657,0.2821,0.2584,0.2822,0.2776,9.0730,5.5620,0.5714,0.5641,0.2725,0.2734,0.4934,20.3324
20400000,688352239,390713,552,193,115,117,7161,1.6494,0.5717,0.2841,0.2615,0.2636,0.2853,0.2659,0.2787,0.5710,10.0150,0.6032,0.2915,0.8624,0.5638,0.5527,0.4921,17.8117
20600000,690823805,390676,573,197,130,145,7475,0.2622,0.8233,0.2860,0.5141,0.5216,0.5618,0.5180,0.5530,0.2702,10.2230,1.2015,0.5667,0.2812,0.8122,0.8014,0.9666,19.1624
20800000,693174538,390598,597,199,151,147,8698,0.5363,0.2732,0.5851,0.8000,0.8039,0.2849,0.8095,0.8557,0.5648,11.2353,1.8669,0.8675,0.5670,1.1144,1.1028,1.4965,23.7640
21000000,695797507,390822,603,201,149,196,9338,0.3969,0.2770,0.4369,0.1353,0.5247,0.2821,0.5355,0.1426,0.4151,5.8104,1.2264,0.1413,0.1410,0.6826,0.1367,0.9846,12.2691
21200000,698190016,391052,653,204,165,193,8580,0.3535,0.2757,0.3865,0.1763,0.0880,0.0967,0.0908,0.0960,0.3702,4.0777,1.0262,0.1886,0.1880,0.5455,0.1835,0.1645,8.3077
21400000,700339540,391325,673,204,171,180,11374,1.2974,1.0856,0.2887,0.7745,0.5216,0.2892,0.5241,0.5623,1.3559,12.4865,3.6193,0.8336,0.8361,0.2818,0.8086,0.4954,26.0606
21600000,703001702,391480,663,209,185,188,10779,0.2664,1.3692,0.5742,0.2607,0.7893,0.2867,0.7888,0.8534,0.2762,0.6095,0.6193,0.2823,1.1208,0.5525,0.2729,0.9934,9.9157
21800000,705338651,391455,690,216,181,190,10026,0.1331,0.1404,0.1420,0.2623,0.1326,0.1406,0.5245,0.1408,0.2804,0.6190,0.6274,0.1467,0.1401,0.4106,0.1351,0.2488,4.2243
22000000,707860091,391671,687,218,180,218,10854,0.2656,0.2753,0.2911,0.2560,0.5332,0.5787,0.2594,0.5718,0.2801,1.8480,1.8749,0.2791,0.2818,0.2705,0.2811,0.9942,9.1408
22200000,710222528,391803,717,218,200,234,11022,0.5331,0.2772,0.5723,0.5141,0.8001,0.2827,0.2625,0.2862,0.5621,2.4692,2.5052,0.2854,0.2729,0.5400,0.5491,1.4910,12.2032
22400000,712795625,391860,716,221,197,212,9306,0.2637,0.2748,0.2856,0.2611,0.2591,0.5718,0.2692,0.2775,0.2841,3.0945,3.1376,0.5738,0.5451,0.8110,0.8269,0.4927,12.2283
22600000,714867733,392079,762,222,182,205,9793,0.5315,0.5569,0.2851,0.5274,0.5349,0.8701,0.2693,0.2822,0.5652,3.7632,3.8137,0.8749,0.8322,1.0997,1.1139,0.4963,16.4163
22800000,716590289,392196,771,224,155,224,9999,0.2756,0.8604,0.2970,0.2702,0.8110,0.2972,0.2822,0.2899,0.2833,4.4842,4.5427,0.2964,1.1335,0.2726,1.4178,0.4972,16.3112
23000000,718691639,392286,767,229,174,238,11356,0.5349,0.2814,0.5655,0.2709,1.0546,0.5810,0.5373,0.5584,0.5582,4.9664,5.0316,0.2775,1.3912,0.5394,0.2707,0.9785,18.3975
23200000,720759586,392437,833,235,198,245,12013,0.4008,0.1436,0.4274,0.1316,0.6579,0.4367,0.1321,0.1425,0.4164,2.7796,2.8152,0.2848,0.8332,0.4084,0.1329,0.7357,10.8788
23400000,722799268,392573,828,238,194,232,13404,0.2682,0.2924,1.1286,0.5250,1.5686,1.1528,0.2643,0.2870,0.2865,6.1025,6.1812,0.8569,0.2808,1.0854,0.2816,1.9505,22.5122
23600000,724662018,392572,806,240,173,226,10985,0.5474,0.5852,1.4524,0.8068,1.8855,1.4842,0.5348,0.5855,0.5768,6.9099,6.9987,1.1698,0.2911,1.3971,0.2824,2.5063,28.0136
23800000,726443182,392495,821,242,184,205,9915,0.2729,0.2822,1.6974,0.2753,0.2682,0.2954,0.2708,0.2804,0.2870,7.3246,7.4179,1.4267,0.2794,1.6341,0.2779,0.4965,22.7866
24000000,728058756,392468,872,249,188,454,12239,0.5459,0.5747,2.0182,0.2688,0.5383,0.5947,0.5482,0.5716,0.5734,8.0644,8.1692,1.7470,0.5708,1.9419,0.2774,0.4981,27.5026
24200000,729725850,392434,937,253,254,251,13638,0.8051,0.8407,2.2451,0.5377,0.7915,0.8731,0.8050,0.8435,0.8499,8.4360,8.5443,1.9856,0.8426,2.1629,0.5413,0.4985,31.6032
24400000,731505355,392523,915,253,264,268,13349,1.0876,0.2858,0.2878,0.8157,0.2720,0.2924,1.0868,0.2861,1.1495,9.1882,9.3055,2.2985,1.1357,2.4760,0.8247,1.0018,31.7939
24600000,733265126,392710,960,256,231,269,13085,0.2703,0.5667,0.5733,1.0774,0.5402,0.2896,1.3464,0.5679,0.2802,9.7408,9.8659,2.5668,0.2887,2.7371,1.0959,0.4967,32.3037
24800000,734921242,392742,1021,258,240,244,12645,0.2697,0.2775,0.2848,0.2598,0.2631,0.2921,0.2686,0.2834,0.5751,0.6337,0.6429,2.9654,0.2815,0.2709,1.4177,0.4970,9.4831
25000000,736293434,392557,1029,260,251,261,12864,0.2703,0.5625,0.5780,0.2639,0.5346,0.2916,0.2723,0.2869,0.2802,1.2688,1.2836,0.2925,0.5671,0.5538,1.6964,0.4990,9.5015
25200000,737918430,392664,997,262,267,293,13093,0.2716,0.2754,0.2840,0.2671,0.7939,0.5880,0.2709,0.2807,0.5648,1.8841,1.9028,0.2902,0.8420,0.8293,0.2696,0.9923,10.6066
25400000,739643506,392938,1014,268,261,233,11969,0.2737,0.2901,0.5666,0.5321,1.0647,0.2962,0.2659,0.5656,0.8537,2.5087,2.5348,0.5845,1.1341,1.1077,0.5491,0.4985,13.6256
25600000,741203615,393122,1023,272,241,254,12178,0.5448,0.5771,0.8601,0.2674,1.3379,0.2958,0.2694,0.8649,0.2908,3.1634,3.1953,0.8812,1.4321,1.3971,0.2776,1.0009,16.6557
25800000,742782906,393131,1004,274,261,273,13495,0.2704,0.8519,1.1336,0.2719,0.2639,0.5850,0.2641,1.1301,0.5646,3.7572,3.7971,1.1573,1.6930,0.2837,0.5466,0.4988,17.0691
26000000,744433467,393161,991,278,248,352,15686,0.5244,1.0969,0.2899,0.2657,0.5208,0.8506,0.5230,1.3578,0.8249,0.6086,4.2291,0.2844,0.2853,0.5471,0.7991,0.9753,13.9827
